tick,gx,gy,gz
732437,-0.259407,0.061037,1.05289
733441,-0.183111,1.37333,0.0915555
734444,0.152593,0.595111,0.167852
735447,-0.122074,0.381481,-0.442518
736453,0.366222,-0.335704,-0.0457778
737457,0.137333,0.0915555,0.991852
738462,0.686666,0.305185,0.152593
739477,0.930815,0.686666,-0.274667
740477,0.640889,-0.518815,0.564592
741478,-0.0915555,0.152593,-0.228889
742482,-0.061037,1.19022,0.137333
743486,0.0915555,0,-0.289926
744490,0.0762963,-0.167852,0.228889
745502,0.427259,-0.244148,0.564592
746514,-0.274667,0.503555,-0.503555
747517,-0.0305185,-0.534074,0.701926
748528,-0.259407,0.0457778,0.366222
749530,-0.366222,0.946074,0.595111
750534,1.08341,-0.335704,0.061037
751540,-0.228889,0.701926,0.259407
752542,0.457778,0.350963,-0.137333
753548,0.0305185,0.289926,-0.412
754554,0.656148,0.183111,-1.14444
755557,0.915555,1.44963,0.625629
756565,0.579852,0.289926,-0.381481
757570,0.457778,-0.0762963,-0.19837
758574,-0.167852,0.412,0.305185
759585,-0.518815,0.869778,-1.69378
760589,-0.061037,0.442518,0.335704
761601,0.885037,0.442518,1.11393
762607,0.228889,-0.671407,-0.061037
763609,-0.21363,-0.457778,-0.671407
764624,0.930815,-1.22074,0.137333
765624,1.02237,0.656148,0.122074
766629,-0.0915555,0.167852,0.366222
767631,0.778222,-0.0762963,-0.183111
768635,0.21363,0.762963,1.12918
769639,0.289926,-0.686666,0.19837
770643,-0.0762963,0.350963,1.43437
771657,-0.122074,-0.961333,-0.0762963
772664,0.900296,0.61037,-0.106815
773664,0.503555,0.488296,0.19837
774668,0.778222,0.549333,0.061037
775669,0.885037,1.5717,0.0762963
776676,0.839259,0.625629,0.412
777680,0.427259,0.595111,0.228889
778686,-0.381481,-0.228889,0.457778
779694,0.946074,-0.0915555,0.21363
780709,0.747703,0.259407,-0.244148
781709,0,0.595111,-0.0457778
782715,-0.80874,0.0915555,-0.473037
783718,1.3123,0.137333,1.25126
784722,-0.122074,0.183111,-0.122074
785726,0,0.106815,1.37333
786732,0.366222,1.236,0.412
787735,0.717185,0.762963,-0.0305185
788739,0.289926,0.457778,-0.259407
789744,1.25126,0.228889,0.564592
790744,0.137333,0.259407,0.854518
791745,0.488296,0.656148,-0.0762963
792749,0.991852,0.0915555,0.640889
793755,1.1597,0.274667,-0.412
794767,0.335704,-0.518815,-0.839259
795773,0.839259,-0.366222,0.381481
796777,0.396741,-0.0762963,-0.244148
797782,0,-0.061037,-0.640889
798782,1.44963,0.0457778,-0.671407
799786,0.19837,0.656148,-0.0152593
800790,0.534074,1.03763,1.03763
801800,0.274667,-0.152593,0.564592
802804,1.02237,0.442518,-0.152593
803808,0.137333,-0.595111,-1.11393
804814,0.885037,0.976592,0.381481
805831,-0.228889,0.80874,-0.701926
806835,0.442518,0.335704,-0.183111
807839,0.869778,-0.137333,0.564592
808840,-0.366222,-0.564592,0.595111
809846,0.946074,0.839259,0.442518
810852,1.14444,0.244148,0.0305185
811860,0.518815,0.061037,0.900296
812862,0.0152593,0.228889,-0.061037
813866,0.442518,0.625629,-0.442518
814868,-0.0915555,-0.106815,-0.366222
815874,1.14444,0.564592,0
816880,1.11393,0.183111,0.686666
817892,1.00711,0.778222,1.28178
818909,0.320444,-0.289926,0.259407
819912,0.534074,0.991852,-0.381481
820916,1.02237,-0.320444,0.228889
821924,0.595111,0.061037,0.0762963
822924,0.549333,0.274667,-0.381481
823927,0.320444,-0.854518,0.0915555
824931,0.488296,0.701926,0.549333
825935,0.778222,0.595111,0.869778
826943,0.564592,0.0915555,0.656148
827948,0.61037,0.839259,0.244148
828950,-0.0915555,-0.320444,0.0305185
829953,0.0152593,0.21363,0.0915555
830959,0.701926,0.228889,-0.289926
831964,-0.21363,-0.0305185,0.564592
832968,0.274667,-0.061037,0.21363
833972,-0.686666,0.061037,-1.28178
834978,-0.412,-0.625629,0.762963
835982,1.29704,0.412,2.04474
836990,-0.228889,0.762963,1.35807
837990,0.442518,0.961333,-0.701926
839005,-0.579852,0.274667,0.381481
840005,1.35807,0.259407,0.228889
841007,1.40385,1.648,0.564592
842017,0.320444,-0.0915555,0.412
843020,0.503555,0.976592,0.869778
844022,0.183111,0.869778,0.80874
845026,-1.19022,-0.274667,1.28178
846038,-0.350963,-0.473037,-0.473037
847044,-2.24311,0.396741,0.80874
848048,-0.457778,-0.259407,0.183111
849058,-0.381481,-0.839259,0.61037
850060,-0.366222,0.503555,1.48015
851094,-0.640889,0.0152593,0.686666
852095,-0.595111,0.106815,-0.106815
853099,-0.778222,0.244148,-0.381481
854103,-0.122074,-0.381481,0.442518
855107,-0.946074,-0.625629,-0.0915555
856113,0.732444,0.366222,0.183111
857115,-1.25126,-0.518815,0.19837
858119,-0.19837,-0.152593,0.0305185
859121,0.427259,1.12918,-0.0457778
860122,-0.259407,0.244148,0.991852
861130,-1.44963,0.381481,0.534074
862132,0.976592,0.061037,-0.747703
863136,-0.0915555,0.228889,0.396741
864142,-0.137333,-0.320444,-0.228889
865150,0.061037,-0.0305185,0.412
866151,1.06815,0.21363,-0.21363
867155,0.305185,0.61037,0.106815
868159,1.236,0.656148,-0.122074
869159,1.9837,0.335704,0.473037
870162,1.78533,0.427259,1.35807
871171,0.839259,0.671407,0.579852
872175,0.167852,0.701926,-1.34281
873175,-0.0915555,-0.183111,0.854518
874178,-0.793481,0.686666,-0.976592
875184,-0.0762963,0.122074,1.12918
876192,-0.244148,-0.579852,0.732444
877204,1.08341,0.457778,0.19837
878208,1.26652,1.41911,0.839259
879213,-1.09867,-1.00711,-0.671407
880216,0.350963,0.396741,-0.305185
881220,-0.396741,-0.274667,-0.534074
882223,-0.824,-0.137333,-0.793481
883229,-0.183111,-0.19837,0.427259
884233,-1.34281,-0.061037,0.122074
885237,-0.930815,-0.396741,0.19837
886247,-2.1363,-0.137333,-0.305185
887251,-1.29704,-0.686666,0.412
888255,0.564592,0.656148,0.457778
889259,0.885037,0.0915555,0.534074
890260,1.96844,0.366222,0.320444
891264,0.946074,0.976592,-0.396741
892268,1.43437,0.869778,1.19022
893272,1.25126,1.54118,0.183111
894277,0.991852,-0.366222,0.656148
895278,0.366222,0.228889,0.671407
896281,-0.228889,-0.488296,-0.824
897285,0.106815,0.625629,0
898291,-0.473037,-0.915555,-0.061037
899295,-0.579852,0.305185,0.274667
900307,-0.579852,0.640889,1.90741
901330,-0.122074,-0.80874,0.381481
902334,0.122074,0.335704,0.061037
903338,0.228889,-0.122074,0.305185
904342,0.961333,0.854518,-1.38859
905350,0.305185,-0.0152593,0.412
906354,-0.640889,0.19837,0.747703
907358,0.412,0.473037,0.228889
908363,-0.488296,-0.061037,0.488296
909367,-0.793481,0.335704,-0.885037
910369,0.274667,0.0915555,-0.228889
911372,-0.305185,0.793481,0.549333
912378,0.686666,-0.0762963,-0.991852
913381,0.305185,0.412,0.854518
914384,-0.0915555,-0.869778,1.19022
915388,-0.152593,0.701926,0.0915555
916396,0.473037,-0.122074,-0.778222
917400,-0.442518,-0.686666,-0.183111
918403,0.396741,-0.824,-0.869778
919407,-0.320444,1.05289,0.732444
920411,0.19837,0.244148,-0.0762963
921427,-0.900296,0.503555,0.503555
922435,1.06815,-0.488296,0.518815
923443,-0.0457778,-0.320444,-0.778222
924446,-0.412,-0.244148,0.778222
925448,1.12918,-0.381481,-0.732444
926456,0.381481,-0.335704,0.640889
927462,-0.167852,-0.244148,1.28178
928464,0.19837,0.152593,0.259407
929468,-0.122074,0.671407,0.0305185
930470,-0.488296,0.518815,0.19837
931483,-1.22074,-0.946074,-1.41911
932495,1.08341,0.442518,0.0152593
933499,-0.305185,0.350963,-0.732444
934502,0.21363,0.625629,0.579852
935506,1.35807,-0.0457778,0.152593
936512,0.793481,0.824,0.137333
937514,-0.19837,-0.274667,-0.320444
938520,0.457778,-0.167852,-0.0305185
939520,0.0762963,0.0915555,-0.0915555
940524,-0.183111,-0.259407,-0.930815
941528,0.122074,-0.0457778,0.137333
942533,0.0457778,0.656148,-0.442518
943536,-0.061037,-0.412,0.183111
944540,0.183111,-0.0152593,0.427259
945546,0.183111,-0.061037,0.991852
946553,-0.412,-0.473037,-0.396741
947553,0.824,0.106815,-0.228889
948557,-0.0915555,-0.686666,-0.839259
949569,1.37333,1.05289,0.396741
950581,0.579852,-0.320444,0.80874
951585,0.0915555,-0.793481,-1.14444
952590,0.0152593,-0.0457778,-0.0305185
953596,-0.503555,0.152593,-0.915555
954597,1.09867,-1.08341,-0.747703
955601,0.0305185,0.427259,0.640889
956606,0.793481,0.366222,0.244148
957608,-0.320444,0.350963,0.640889
958612,0.0305185,0.0457778,0.274667
959615,2.01422,0.0915555,-0.259407
960619,0.122074,-0.320444,-0.686666
961627,1.17496,0.564592,-0.289926
962639,0.305185,-0.106815,-0.396741
963656,0.793481,0.0762963,0.0152593
964656,1.12918,0.244148,0.061037
965662,0.869778,1.34281,-0.305185
966666,0.717185,0.930815,-0.671407
967666,0.320444,0.320444,0.320444
968670,1.19022,0.457778,-0.396741
969674,-0.824,0.869778,0.183111
970678,-0.80874,0.122074,1.08341
971688,-0.488296,-0.0305185,-0.259407
972692,-0.21363,0.335704,-0.137333
973700,0.488296,-0.0457778,0.717185
974706,0.106815,1.32756,0.0152593
975707,0.335704,0.381481,0.061037
976715,-0.686666,-0.427259,1.38859
977719,0.366222,0.518815,0.793481
978725,-0.518815,0.701926,-0.274667
979726,-0.183111,-0.0305185,1.28178
980739,1.1597,0.350963,2.33467
981742,0.946074,0.19837,0.778222
982747,0.488296,0.854518,0.518815
983750,1.90741,-0.732444,-0.457778
984760,1.06815,1.12918,0.473037
985766,1.38859,-0.793481,0.869778
986773,-0.0457778,0.778222,-0.869778
987775,0.793481,-0.0762963,0.366222
988779,1.20548,0.488296,1.60222
989785,1.46489,0.305185,0.595111
990800,0.442518,0.396741,-0.350963
991804,1.08341,0.534074,-0.900296
992808,-0.244148,0.228889,0.122074
993819,0.274667,0.396741,0.0152593
994836,0.0152593,1.14444,0.579852
995840,1.08341,0.0305185,-0.152593
996850,3.26548,0.259407,0.396741
997854,0.381481,-0.0305185,0.701926
998864,1.06815,1.00711,-0.335704
999866,0.244148,0.564592,-0.717185
1000868,-0.854518,0.534074,-0.305185
1001876,0.167852,0.305185,-0.488296
1002877,0,-0.061037,-0.717185
1003877,0.900296,-0.778222,0.824
1004882,1.08341,0.412,0.640889
1005886,0.839259,0.183111,1.14444
1006893,1.40385,0.259407,0.122074
1007905,0.595111,1.19022,-1.11393
1008908,0.701926,0.549333,0.427259
1009913,0.656148,0.656148,0.289926
1010918,1.03763,-0.488296,0
1011929,1.17496,0.259407,0.717185
1012933,0.0762963,-0.289926,-0.244148
1013933,0.167852,0.717185,-0.106815
1014936,0.0762963,0.21363,-0.534074
1015942,0.549333,-0.396741,1.1597
1016951,0.350963,0.0152593,0.854518
1017955,1.84637,0.320444,0.137333
1018961,0.930815,0.183111,0.274667
1019965,0.335704,-0.21363,-0.0457778
1020970,-2.76193,-0.0457778,-0.946074
1021975,2.5483,-0.244148,0.915555
1022981,0.350963,0.320444,0.793481
1023981,-0.228889,0.320444,0.686666
1024984,0.0762963,-0.0762963,-0.427259
1025996,0.305185,-0.778222,-0.0762963
1027007,-0.671407,0.427259,0.289926
1028011,-0.412,0.244148,0.915555
1029016,-0.412,0.717185,-0.686666
1030022,0.488296,-0.122074,-0.0457778
1031026,0.640889,-0.21363,0.259407
1032034,0.961333,-0.61037,0.869778
1033044,-1.12918,0.488296,1.81585
1034053,0.21363,0.305185,1.05289
1035059,0.259407,1.236,0.0915555
1036059,-0.854518,-0.366222,0.396741
1037066,1.05289,0.915555,0.457778
1038072,0.564592,-0.656148,0.640889
1039076,-0.579852,0.320444,-0.366222
1040079,-0.915555,1.41911,1.22074
1041079,0.244148,0.122074,-0.335704
1042089,0.473037,0.885037,0.488296
1043093,1.236,0.122074,-0.80874
1044098,0.839259,0.167852,0.442518
1045103,-0.396741,0.335704,0.244148
1046105,0.762963,0.320444,0.320444
1047113,0.305185,0.991852,-0.564592
1048114,-0.518815,-0.106815,-0.412
1049120,1.14444,0.320444,0.0305185
1050121,0.305185,0.793481,-0.228889
1051127,-0.503555,0.518815,0.19837
1052136,0.473037,0.854518,-0.350963
1053146,0.839259,-0.244148,-0.259407
1054151,1.83111,0.320444,0.0152593
1055156,1.80059,-0.381481,-0.320444
1056156,1.92267,1.25126,0.0457778
1057161,2.65511,0.0915555,-0.717185
1058165,2.15155,-0.19837,-0.244148
1059168,0.122074,0.427259,-0.0762963
1060174,1.00711,0.488296,-0.930815
1061179,0.595111,0.0915555,1.92267
1062188,1.61748,-0.061037,1.55644
1063193,0.137333,0.335704,0.21363
1064194,0.503555,0.244148,-0.0762963
1065198,-0.564592,0.640889,-0.656148
1066201,1.05289,0.122074,-0.656148
1067218,0.640889,-1.05289,-0.793481
1068224,-0.259407,-0.778222,-0.061037
1069229,0.381481,-0.335704,0.274667
1070233,0.106815,0.488296,-0.289926
1071233,1.66326,-0.0762963,-0.183111
1072241,1.55644,-0.21363,0.732444
1073241,0.991852,-0.167852,0.732444
1074245,0.167852,-0.381481,0.0305185
1075250,0.839259,0.473037,0.167852
1076250,0.885037,0.366222,0.80874
1077257,1.06815,0.289926,0.824
1078258,0.061037,-0.80874,-0.183111
1079264,0.976592,0.839259,0.228889
1080264,0.0152593,0.534074,0.930815
1081267,0.534074,0.503555,-0.19837
1082275,-0.122074,0.686666,0
1083277,0.778222,0.427259,0.503555
1084281,-0.732444,0.915555,0.335704
1085285,-0.0305185,0.396741,-1.34281
1086285,1.12918,0.396741,-0.274667
1087293,0.0762963,-0.228889,0.152593
1088294,1.11393,1.03763,0.900296
1089296,1.37333,0.228889,0.152593
1090302,0.183111,1.43437,0.0152593
1091306,0.335704,0.595111,0.0762963
1092308,0.579852,0.350963,-0.335704
1093313,0.717185,-0.930815,0.625629
1094319,-0.274667,0.671407,-0.503555
1095325,1.08341,0.396741,-0.717185
1096330,-0.0915555,0.793481,0.137333
1097334,0.564592,0.061037,0
1098336,-0.183111,0.0152593,-0.0457778
1099341,0.0152593,0.152593,-0.762963
1100345,0.61037,0.915555,0.442518
1101355,-0.244148,1.08341,-0.625629
1102363,2.31941,0.869778,0.549333
1103365,0.564592,1.9837,0.518815
1104369,1.43437,0.625629,1.28178
1105375,0.991852,0.80874,0.595111
1106399,1.49541,0.854518,0.21363
1107404,1.03763,0.183111,-1.22074
1108404,-1.14444,0.137333,-0.80874
1109408,0.473037,0.396741,0.869778
1110412,0.274667,0.427259,0.228889
1111420,0.152593,0.656148,0.701926
1112424,0.549333,0.518815,0.320444
1113427,1.14444,1.41911,0.289926
1114427,0.991852,1.35807,0.549333
1115431,-1.09867,0.0305185,0.80874
1116441,1.19022,-0.518815,0.122074
1117457,0.259407,0.0762963,0.839259
1118457,0.228889,0.793481,-0.579852
1119469,-0.503555,-0.656148,0.427259
1120469,0.732444,0,-0.335704
1121475,1.05289,0.0305185,-0.869778
1122479,-0.457778,0,0.122074
1123481,-0.0457778,0.778222,-0.152593
1124483,0.946074,0.762963,0.549333
1125488,0.167852,0.717185,-0.793481
1126495,0.427259,0.640889,0.0152593
1127507,0.396741,-0.19837,0.19837
1128511,0.717185,1.29704,0.21363
1129514,-0.366222,-0.122074,-0.0915555
1130518,-0.106815,0.473037,-0.0762963
1131526,-0.106815,1.25126,0.305185
1132526,-0.106815,-0.457778,0.305185
1133530,0.412,0.366222,0.80874
1134539,0.442518,1.06815,0.442518
1135540,0.564592,0.183111,1.38859
1136547,0.930815,0.152593,-1.02237
1137552,-0.167852,0.518815,1.92267
1138571,0.0457778,0.061037,1.52593
1139574,-0.381481,0.549333,-0.61037
1140578,0.900296,-0.717185,-0.0762963
1141582,-0.19837,-0.305185,-1.3123
1142588,0.244148,0.122074,-0.595111
1143592,0.21363,0.320444,0.80874
1144596,0.122074,0.122074,1.35807
1145602,-0.0152593,0.0305185,0.671407
1146610,-0.518815,0.0457778,-0.0457778
1147613,0.320444,-0.061037,1.06815
1148625,-1.00711,0.457778,-0.656148
1149626,-0.396741,0.732444,0.442518
1150629,0.762963,-0.0305185,1.17496
1151638,0.152593,0.427259,-0.0457778
1152642,0.686666,0.747703,0.579852
1153648,1.02237,0.595111,0.106815
1154652,0.503555,-0.534074,-0.976592
1155661,0.320444,-0.549333,0.366222
1156667,0.106815,1.46489,0.564592
1157671,-0.0152593,-0.19837,-0.762963
1158674,0.0762963,-0.061037,0.457778
1159674,0.137333,0.0152593,0.137333
1160680,0.717185,0.061037,0.244148
1161688,0.549333,-0.656148,-0.656148
1162692,0.503555,0.671407,0.579852
1163694,0.320444,0.0305185,0.274667
1164699,0.442518,0.717185,1.00711
1165699,-0.656148,0.167852,0.396741
1166707,0.564592,-0.137333,0.0152593
1167711,-0.21363,0.061037,0.228889
1168712,0.0152593,1.81585,-0.228889
1169729,0.106815,-0.228889,0.412
1170733,0.503555,1.14444,-0.0152593
1171743,0.717185,0.656148,0.381481
1172747,0.946074,-1.11393,0.21363
1173753,-0.0915555,0.503555,0.686666
1174757,0.305185,-1.05289,-0.061037
1175762,0.732444,-0.0152593,0.839259
1176770,1.32756,0.0457778,-0.778222
1177772,1.29704,0.183111,-0.289926
1178775,0.80874,0.595111,-0.122074
1179776,1.26652,0.0305185,0.793481
1180780,0.671407,0.80874,0.396741
1181782,0.534074,0.778222,0.61037
1182788,1.69378,-0.152593,-0.503555
1183790,0.793481,0,-1.02237
1184794,0.305185,0.274667,0.900296
1185798,0.915555,-0.564592,0.305185
1186806,-0.106815,-0.427259,-0.0762963
1187806,0.21363,0.274667,0.396741
1188810,0.106815,-0.259407,-0.869778
1189820,0.137333,-0.549333,-0.717185
1190824,0.412,-0.640889,-0.549333
1191830,0.564592,0.427259,-0.778222
1192834,0.564592,0.854518,0.488296
1193838,0.762963,0.0915555,0.381481
1194842,0.80874,0.396741,0.381481
1195846,0.701926,0.61037,0.640889
1196852,0.701926,0.274667,0.061037
1197854,1.44963,0.762963,0.412
1198856,0.61037,1.49541,0.640889
1199859,0.106815,0.137333,0.21363
1200873,0.595111,0.640889,-0.0915555
1201879,0.488296,0.366222,-0.137333
1202883,0.717185,0,-0.915555
1203887,0.106815,0.564592,0.671407
1204891,0.457778,1.41911,-0.61037
1205897,-0.21363,0.534074,1.06815
1206901,-0.778222,-0.61037,0.0915555
1207905,0.152593,0.350963,-0.457778
1208906,-0.701926,0.396741,-0.778222
1209909,0.869778,-0.0457778,1.11393
1210912,-0.915555,0.137333,1.25126
1211920,-0.320444,0.717185,-0.305185
1212926,-0.381481,1.34281,-0.106815
1213929,-0.869778,-0.885037,0.671407
1214929,-0.793481,0.0762963,-0.625629
1215934,0.564592,0.350963,-0.442518
1216942,0.061037,-0.21363,0.396741
1217946,0.457778,0.442518,-0.289926
1218950,0.534074,1.32756,0.0152593
1219950,0.869778,-0.366222,1.55644
1220954,0.19837,-0.183111,1.38859
1221958,0.747703,-0.259407,-0.21363
1222963,0.427259,0.534074,0.640889
1223974,-0.320444,0.549333,-0.289926
1224978,0.473037,1.08341,-0.0915555
1225982,-0.152593,-0.259407,-0.167852
1226990,1.236,0.274667,1.09867
1227996,1.08341,-0.442518,0.137333
1229000,-0.183111,0.335704,0.854518
1230016,0.106815,0.534074,0.381481
1231044,0.122074,-0.19837,-0.122074
1232048,0.946074,1.83111,0.564592
1233052,-0.0762963,0.0915555,0.381481
1234054,0.152593,0.427259,-0.061037
1235058,1.22074,1.61748,0.366222
1236062,-0.0457778,1.44963,0.80874
1237070,-0.259407,0.534074,0.747703
1238078,-0.244148,0.0457778,-0.350963
1239082,0.976592,0.320444,0.747703
1240082,-0.656148,-0.244148,1.29704
1241093,0.442518,-0.19837,-0.366222
1242096,-0.122074,0.762963,0.274667
1243100,0.122074,1.26652,-0.061037
1244101,0.396741,-0.442518,-0.701926
1245105,0.183111,-0.320444,-0.320444
1246111,-0.518815,-0.518815,-0.595111
1247119,0.350963,0.335704,0.152593
1248130,0.686666,-1.55644,0.579852
1249135,0.396741,1.00711,-0.335704
1250137,0.320444,0.793481,0.19837
1251140,0.0915555,-0.457778,0.412
1252144,0.0762963,1.26652,0.350963
1253148,-0.335704,0.991852,0.564592
1254152,0.0305185,-0.564592,0.442518
1255156,0.854518,1.00711,-0.320444
1256158,-0.579852,-0.595111,-0.396741
1257164,0.518815,0.412,0.457778
1258168,0,-0.381481,-0.717185
1259171,0.961333,0.778222,0.80874
1260183,0,-0.106815,0.503555
1261195,0.717185,0.21363,0.595111
1262196,1.83111,0.80874,0.396741
1263201,0.183111,0.457778,0.244148
1264203,0.396741,-0.534074,0.0915555
1265205,-0.0915555,0.762963,0.228889
1266208,-0.228889,0.671407,0.732444
1267216,-0.640889,-0.412,0.656148
1268219,0.686666,0.793481,0.778222
1269223,-0.0915555,-0.701926,-0.747703
1270227,-0.381481,1.29704,0.0762963
1271228,0.854518,0.717185,1.19022
1272249,0.762963,0.228889,0.778222
1273249,0.412,0.61037,0.579852
1274253,0.976592,-0.21363,0.137333
1275259,-0.228889,0.778222,-0.747703
1276263,0.244148,0.366222,-0.122074
1277271,1.29704,0.381481,-0.640889
1278280,-0.228889,1.17496,0.122074
1279285,0.335704,0.549333,0.473037
1280287,1.32756,1.05289,0.778222
1281291,-0.0762963,0.717185,0.0305185
1282303,1.06815,-0.488296,0.61037
1283307,-0.152593,-0.289926,0.732444
1284311,0.412,-0.274667,-0.473037
1285314,-0.595111,0.473037,-0.228889
1286318,1.22074,0.183111,0.228889
1287326,0.503555,0.793481,-0.0457778
1288330,0.289926,0.0305185,0.900296
1289332,0.762963,0.0762963,0.778222
1290347,0.747703,-1.05289,-0.305185
1291357,-0.122074,1.06815,0.488296
1292359,-1.92267,0.656148,-0.19837
1293362,-0.534074,0.274667,-0.930815
1294367,-0.228889,0.518815,0.0457778
1295369,-0.320444,0.381481,1.236
1296373,-2.68563,0.335704,-0.244148
1297381,-0.427259,0.625629,-0.228889
1298385,-0.21363,-0.289926,1.34281
1299385,-0.167852,0.625629,0.21363
1300389,1.1597,0.350963,-0.244148
1301392,0.457778,0.976592,1.00711
1302396,1.19022,0.946074,-0.0915555
1303399,1.29704,-0.396741,-0.122074
1304406,2.10578,0.274667,0.305185
1305407,-0.824,-0.152593,1.1597
1306411,0.732444,-0.0152593,-0.320444
1307413,0.747703,0.747703,-1.3123
1308419,1.1597,0.534074,0.549333
1309430,0.427259,0.839259,0.778222
1310434,0.900296,0.915555,-0.442518
1311438,0.259407,0.564592,0.305185
1312448,0.412,0.0305185,-0.320444
1313460,-0.0152593,1.54118,0.717185
